0,0
0.49996,0.0065098
0.99992,0.01302
1.4999,0.019529
1.9998,0.026039
2.4998,0.032549
2.9997,0.039059
3.4997,0.045568
3.9997,0.052078
4.4996,0.058588
4.9996,0.065098
5.4995,0.071608
5.9995,0.078117
6.4994,0.084627
6.9994,0.091137
7.4994,0.097647
7.9993,0.10416
8.4993,0.11067
8.9992,0.11718
9.4992,0.12369
9.9992,0.1302
10.499,0.13671
10.999,0.14322
11.499,0.14973
11.999,0.15623
12.499,0.16274
12.999,0.16925
13.499,0.17576
13.999,0.18227
14.499,0.18878
14.999,0.19529
15.499,0.2018
15.999,0.20831
16.499,0.21482
16.999,0.22133
17.499,0.22784
17.998,0.23435
18.498,0.24086
18.998,0.24737
19.498,0.25388
19.998,0.26039
20.498,0.2669
20.998,0.27341
21.498,0.27992
21.998,0.28643
22.498,0.29294
22.998,0.29945
23.498,0.30596
23.998,0.29907
24.498,0.29218
24.998,0.28529
25.498,0.2784
25.998,0.27151
26.498,0.26463
26.998,0.25774
27.498,0.25085
27.998,0.24396
28.498,0.23707
28.997,0.23018
29.497,0.22329
29.997,0.2164
30.497,0.20951
30.997,0.20262
31.497,0.19574
31.997,0.18885
32.497,0.18196
32.997,0.17507
33.497,0.16818
33.997,0.16129
34.497,0.1544
34.997,0.14751
35.497,0.14062
35.997,0.13373
36.497,0.12685
36.997,0.11996
37.497,0.11307
37.997,0.10618
38.497,0.09929
38.997,0.092401
39.496,0.085512
39.996,0.078623
40.496,0.071734
40.996,0.064845
41.496,0.057956
41.996,0.051067
42.496,0.044178
42.996,0.037289
43.496,0.0304
43.996,0.023511
44.496,0.016622
44.996,0.009733
45.496,0.002844
45.996,-0.004045
46.496,-0.010934
46.996,-0.017823
47.496,-0.024712
47.996,-0.031601
48.496,-0.03849
48.996,-0.045379
49.496,-0.052268
49.995,-0.059157
50.495,-0.066046
50.995,-0.072935
51.495,-0.079824
51.995,-0.086713
52.495,-0.093602
52.995,-0.10049
53.495,-0.10738
53.995,-0.11427
54.495,-0.12116
54.995,-0.12805
55.495,-0.13494
55.995,-0.14182
56.495,-0.14871
56.995,-0.1556
57.495,-0.16249
57.995,-0.16938
58.495,-0.17627
58.995,-0.18316
59.495,-0.19005
59.995,-0.19694
60.494,-0.20383
60.994,-0.21071
61.494,-0.2176
61.994,-0.22449
62.494,-0.23138
62.994,-0.23827
63.494,-0.24516
63.994,-0.25205
64.494,-0.25894
64.994,-0.26583
65.494,-0.27272
65.994,-0.2796
66.494,-0.28649
66.994,-0.29338
67.494,-0.30027
67.994,-0.30716
68.494,-0.31405
68.994,-0.32094
69.494,-0.32783
69.994,-0.33472
70.494,-0.34161
70.993,-0.34849
71.493,-0.35538
71.993,-0.36227
72.493,-0.36916
72.993,-0.37605
73.493,-0.38294
73.993,-0.38983
74.493,-0.39672
74.993,-0.40361
75.493,-0.4105
75.993,-0.41738
76.493,-0.42427
76.993,-0.43116
77.493,-0.43805
77.993,-0.44494
78.493,-0.45183
78.993,-0.45872
79.493,-0.46561
79.993,-0.4725
80.493,-0.47939
80.993,-0.48627
81.493,-0.49316
81.992,-0.50005
82.492,-0.50694
82.992,-0.51383
83.492,-0.52072
83.992,-0.52761
84.492,-0.5345
84.991,-0.56279
85.491,-0.59109
85.99,-0.61939
86.489,-0.64768
86.988,-0.67598
87.487,-0.70428
87.987,-0.73257
88.486,-0.76087
88.985,-0.78916
89.484,-0.81746
89.983,-0.84576
90.483,-0.87405
90.982,-0.90235
91.481,-0.93065
91.98,-0.95894
92.479,-0.98724
92.979,-1.0155
93.478,-1.0438
93.977,-1.0721
94.476,-1.1004
94.975,-1.1287
95.475,-1.157
95.974,-1.1853
96.473,-1.2136
